entrez_id	symbol	chromosome	cytoband	type	synonyms	hgnc_id	ensembl_id	
111064646	TPM1-AS	15	15q22.2	ncRNA	TPM1-AS1	HGNC:53635	ENSG00000259498	
111064647	CSNKA2IP	3	3p11.1	protein-coding		HGNC:53637	ENSG00000283434	
100506562	LOC100506562	22	22q13.2	protein-coding				
111064649	SMIM33	5	5q31.2	protein-coding		HGNC:53645	ENSG00000283288	
5379	PMS2P1	7	7q22.1	pseudogene	PMS2L6|PMS2L8|PMS2L7|PMS2L1|PMS3|PMS8|PMS2L13|PMSR2|PMSR1	HGNC:9123	ENSG00000078319	
5378	PMS1	2	2q32.2	protein-coding	PMSL1|MLH2	HGNC:9121	ENSG00000064933	
5375	PMP2	8	8q21.13	protein-coding	MP2|FABP8|M-FABP	HGNC:9117	ENSG00000147588	
1074	CFL1P5	5	5q13.2	pseudogene	CFLL1|CFLP5	HGNC:1877	ENSG00000213830	
1075	CTSC	11	11q14.2	protein-coding	PLS|PALS|DPP1	HGNC:2528	ENSG00000109861	
1072	CFL1	11	11q13.1	protein-coding	CFL	HGNC:1874	ENSG00000172757	
1073	CFL2	14	14q13.1	protein-coding	NEM7	HGNC:1875	ENSG00000165410	
1070	CETN3	5	5q14.3	protein-coding	CEN3	HGNC:1868	ENSG00000153140	
1071	CETP	16	16q13	protein-coding	BPIFF	HGNC:1869	ENSG00000087237	
85313	PPIL4	6	6q25.1	protein-coding		HGNC:15702	ENSG00000131013	
414753	TRAPPC2P9	Y	Yq11.223	pseudogene	TRAPPC2P4B	HGNC:37733	ENSG00000232845	
414752	TRAPPC2P10	Y	Yq11.23	pseudogene	TRAPPC2P5B	HGNC:37732	ENSG00000228465	
414751	TRAPPC2P8	Y	Yq11.222	pseudogene	TRAPPC2P3B	HGNC:37731	ENSG00000225895	
109729145	RPS29P29	1	1q21.3	pseudogene		HGNC:52362	ENSG00000233717	
414754	ACTG1P11	Y	Yq11.222	pseudogene		HGNC:37651	ENSG00000229465	
394263	MUC21	6	6p21.33	protein-coding	C6orf205|bCX31G15.2	HGNC:21661	ENSG00000204544	
394261	KLHL30-AS1	2	2q37.3	ncRNA	C2orf19	HGNC:31018	ENSG00000279484	
122335	PPIAP24	13	13q33.3	pseudogene		HGNC:39269	ENSG00000174408	
394269	BRCA1P1	17	17q21.31	pseudogene	LBRCA1|PsiBRCA1|pseudo-BRCA1	HGNC:28470	ENSG00000267595	
58499	ZNF462	9	9q31.2	protein-coding	DKFZP762N2316|KIAA1803|Zfp462	HGNC:21684	ENSG00000148143	
283553	LINC00640	14	14q22.1	ncRNA		HGNC:44291	ENSG00000258479	
641649	TMEM91	19	19q13.2	protein-coding	FLJ27310|IFITMD6|DSPC3|SynDIG3	HGNC:32393	ENSG00000142046	
283551	LINC01588	14	14q21.3	ncRNA	C14orf182	HGNC:27503	ENSG00000214900	
283556	UBE2L1	14	14q22.3	pseudogene	UBE2L7P|UBE2L7|UBEL1|L-UBC|UBCH7N3	HGNC:12486		
283554	GPR137C	14	14q22.1	protein-coding	DKFZp762F0713|TM7SF1L2	HGNC:25445	ENSG00000180998	
114569	MAL2	8	8q24.12	protein-coding		HGNC:13634	ENSG00000147676	
23244	PDS5A	4	4p14	protein-coding	KIAA0648|PIG54|SCC-112	HGNC:29088	ENSG00000121892	
100131439	CD300LD	17	17q25.1	protein-coding	CMRF35A4|CD300D	HGNC:16848	ENSG00000204345	
136306	SVOPL	7	7q34	protein-coding	MGC46715|SLC22B5	HGNC:27034	ENSG00000157703	
124902814	TTC12-DT	11	11q23.2	ncRNA		HGNC:55508	ENSG00000255129	
101928944	LINC02720	11	11q14.1	ncRNA		HGNC:54237	ENSG00000255178	
101928941	RHOXF1P1	X	Xq24	pseudogene	TCONS_00017086	HGNC:51580	ENSG00000234493	
100131434	EOLA1-DT	X	Xq28	ncRNA	LINC00893	HGNC:44265	ENSG00000241769	
101928942	PRKG2-AS1	4	4q21.21	ncRNA	LOC101928942	HGNC:40478	ENSG00000251059	
245711	SPDYA	2	2p23.2	protein-coding	SPDY1|SPY1|Ringo3	HGNC:30613	ENSG00000163806	
28807	IGLV3-4	22	22q11.22	pseudogene		HGNC:5915	ENSG00000226420	
28806	IGLV3-6	22	22q11.22	pseudogene		HGNC:5916	ENSG00000253448	
28805	IGLV3-7	22	22q11.22	pseudogene		HGNC:5917	ENSG00000254077	
28804	IGLV3-9	22	22q11.22	other		HGNC:5918	ENSG00000211670	
28803	IGLV3-10	22	22q11.22	other		HGNC:5897	ENSG00000211669	
28802	IGLV3-12	22	22q11.22	other		HGNC:5898	ENSG00000211667	
28801	IGLV3-13	22	22q11.22	pseudogene		HGNC:5899	ENSG00000253590	
28800	IGLV3-15	22	22q11.22	pseudogene		HGNC:5900	ENSG00000253786	
100873509	RNA5SP255	8	8p22	pseudogene	RN5S255	HGNC:43155	ENSG00000252179	
28809	IGLV3-1	22	22q11.22	other		HGNC:5896	ENSG00000211673	
28808	IGLV3-2	22	22q11.22	pseudogene		HGNC:5904	ENSG00000253963	
112755	STX1B	16	16p11.2	protein-coding	STX1B1|STX1B2	HGNC:18539	ENSG00000099365	
100128274	LOC100128274	9	9p21.1	protein-coding				
7425	VGF	7	7q22.1	protein-coding	SCG7|SgVII	HGNC:12684	ENSG00000128564	
7424	VEGFC	4	4q34.3	protein-coding	VRP|VEGF-C	HGNC:12682	ENSG00000150630	
7423	VEGFB	11	11q13.1	protein-coding	VRF|VEGFL	HGNC:12681	ENSG00000173511	
7422	VEGFA	6	6p21.1	protein-coding	VEGF|VEGF-A|VPF	HGNC:12680	ENSG00000112715	
7421	VDR	12	12q13.11	protein-coding	NR1I1|PPP1R163	HGNC:12679	ENSG00000111424	
135644	TRIM40	6	6p22.1	protein-coding		HGNC:18736	ENSG00000204614	
7429	VIL1	2	2q35	protein-coding	VIL|D2S1471	HGNC:12690	ENSG00000127831	
7428	VHL	3	3p25.3	protein-coding	VHL1	HGNC:12687	ENSG00000134086	
101928363	EHD4-AS1	15	15q15.1	ncRNA		HGNC:51418	ENSG00000259883	
441484	HAUS1P2	X	Xp22.13	pseudogene		HGNC:43761	ENSG00000224224	
285513	GPRIN3	4	4q22.1	protein-coding	GRIN3|FLJ42625	HGNC:27733	ENSG00000185477	
100124540	SNORA11C	X	Xp11.3	snoRNA		HGNC:33621	ENSG00000221459	
6865	TACR2	10	10q22.1	protein-coding	TAC2R|NKNAR|SKR|NK2R	HGNC:11527	ENSG00000075073	
64288	ZSCAN31	6	6p22.1	protein-coding	ZNF310P|ZNF323	HGNC:14097	ENSG00000235109	
10857	PGRMC1	X	Xq24	protein-coding	HPR6.6	HGNC:16090	ENSG00000101856	
10856	RUVBL2	19	19q13.33	protein-coding	RVB2|TIP48|TIP49b|Reptin52|ECP51|TIH2|INO80J|Rvb2	HGNC:10475	ENSG00000183207	
10855	HPSE	4	4q21.23	protein-coding	HPA|HSE1|HPSE1	HGNC:5164	ENSG00000173083	
6867	TACC1	8	8p11.22	protein-coding		HGNC:11522	ENSG00000147526	
10850	CCL27	9	9p13.3	protein-coding	SCYA27|ALP|ILC|CTACK|skinkine|ESkine|PESKY|CTAK	HGNC:10626	ENSG00000213927	
646743	PRSS40B	2	2q21.1	pseudogene		HGNC:27164	ENSG00000184761	
389756	AQP7P2	9	9q13	pseudogene		HGNC:32049	ENSG00000181997	
10859	LILRB1	19	19q13.42	protein-coding	LIR-1|ILT2|MIR-7|LIR1|CD85j	HGNC:6605	ENSG00000104972	
63977	PRDM15	21	21q22.3	protein-coding	ZNF298|C21orf83	HGNC:13999	ENSG00000141956	
63974	NEUROD6	7	7p14.3	protein-coding	Atoh2|NEX1M|Math-2|bHLHa2|Nex1	HGNC:13804	ENSG00000164600	
107161154	PGBD4P1	7	7q34	pseudogene		HGNC:44066	ENSG00000244273	
107161153	MTCO2P10	7	7p11.2	pseudogene		HGNC:52026	ENSG00000284291	
63973	NEUROG2	4	4q25	protein-coding	Atoh4|Math4A|ngn-2|bHLHa8|NGN2	HGNC:13805	ENSG00000178403	
107161151	AOX3P-AOX2P	2	2q33.1	other		HGNC:53766	ENSG00000284084	
63971	KIF13A	6	6p22.3	protein-coding	bA500C11.2|RBKIN	HGNC:14566	ENSG00000137177	
9301	SNORD27	11	11q12.3	snoRNA	RNU27|U27	HGNC:10149	ENSG00000275996	
100631260	MARK2P13	7	7p14.2	pseudogene		HGNC:39804	ENSG00000228815	
100631261	MARK2P14	3	3p25.2	pseudogene		HGNC:44495	ENSG00000231897	
100631266	MPHOSPH10P9	15	15q11.2	pseudogene		HGNC:55696	ENSG00000275363	
100631267	MPHOSPH10P5	15	15q11.2	pseudogene		HGNC:55691	ENSG00000277505	
100631265	MPHOSPH10P4	15	15q11.2	pseudogene		HGNC:55690	ENSG00000258797	
100631268	MPHOSPH10P8	15	15q13.1	pseudogene		HGNC:55695		
100631269	SLC10A5P1	8	8q21.13	pseudogene		HGNC:48930	ENSG00000205184	
158219	TTC39B	9	9p22.3	protein-coding	C9orf52|FLJ33868	HGNC:23704	ENSG00000155158	
58491	ZNF71	19	19q13.4	protein-coding	Cos26|EZFIT	HGNC:13141	ENSG00000197951	
100128337	IPO7P2	13	13q12.12	pseudogene		HGNC:39838	ENSG00000225674	
201477	DLGAP1-AS3	18	18p11.31	ncRNA		HGNC:27317	ENSG00000263724	
2358	FPR2	19	19q13.41	protein-coding	FPRL1|LXA4R|HM63|FPRH2|FMLPX|FPR2A|FMLP-R-II|ALXR|ALX	HGNC:3827	ENSG00000171049	
2359	FPR3	19	19q13.41	protein-coding	FPRL2|FPRH1|FMLPY|RMLP-R-I	HGNC:3828	ENSG00000187474	
2352	FOLR3	11	11q13.4	protein-coding	FR-G|FRγ	HGNC:3795	ENSG00000110203	
2353	FOS	14	14q24.3	protein-coding	c-fos	HGNC:3796	ENSG00000170345	
2354	FOSB	19	19q13.32	protein-coding	G0S3|GOSB|GOS3|MGC42291|DKFZp686C0818	HGNC:3797	ENSG00000125740	
2355	FOSL2	2	2p23.2	protein-coding	FRA2|FLJ23306	HGNC:3798	ENSG00000075426	
100133108	RPL13P10	5	5q35.3	pseudogene		HGNC:35943		
100133100	RPL6P8	3	3q25.33	pseudogene		HGNC:37044	ENSG00000242285	
100133103	RPL7L1P13	4	4q25	pseudogene		HGNC:44212	ENSG00000251464	
107521942	RNU1-79P	6	6p21.3 alternate reference locus	pseudogene		HGNC:48421	ENSG00000265223	
107521946	RNU1-116P	6	6p21.3 alternate reference locus	pseudogene		HGNC:48458	ENSG00000264259	
1894	ECT2	3	3q26.31	protein-coding	ARHGEF31	HGNC:3155	ENSG00000114346	
341148	CYCSP27	11	11q13.4	pseudogene	HCP27	HGNC:24401	ENSG00000255444	
1896	EDA	X	Xq13.1	protein-coding	ED1|EDA2|ODT1|EDA1|XLHED|HED|XHED|ED1-A1|ED1-A2|EDA-A1|EDA-A2	HGNC:3157	ENSG00000158813	
1890	TYMP	22	22q13.33	protein-coding	MNGIE|ECGF1	HGNC:3148	ENSG00000025708	
1891	ECH1	19	19q13.2	protein-coding	HPXEL	HGNC:3149	ENSG00000104823	
1892	ECHS1	10	10q26.3	protein-coding	SCEH	HGNC:3151	ENSG00000127884	
1893	ECM1	1	1q21.2	protein-coding		HGNC:3153	ENSG00000143369	
81061	OR11H1	22	22q11.1	protein-coding	OR22-1	HGNC:15404	ENSG00000130538	
57162	PELI1	2	2p14	protein-coding		HGNC:8827	ENSG00000197329	
93986	FOXP2	7	7q31.1	protein-coding	TNRC10|SPCH1|CAGH44	HGNC:13875	ENSG00000128573	
57161	PELI2	14	14q22.3	protein-coding		HGNC:8828	ENSG00000139946	
57167	SALL4	20	20q13.2	protein-coding	dJ1112F19.1|ZNF797	HGNC:15924	ENSG00000101115	
57165	GJC2	1	1q42.13	protein-coding	GJA12|CX47|CX46.6|SPG44	HGNC:17494	ENSG00000198835	
57168	ASPHD2	22	22q12.1	protein-coding	FLJ39838	HGNC:30437	ENSG00000128203	
57169	ZNFX1	20	20q13.13	protein-coding	KIAA1404|FLJ11277	HGNC:29271	ENSG00000124201	
105374285	LINC02038	3	3q29	ncRNA		HGNC:52878	ENSG00000229155	
105374289	LINC02048	3	3q29	ncRNA		HGNC:52888	ENSG00000228271	
105377959	LNCPOIR	6	6q22.1	ncRNA	POIR|lncRNA-POIR	HGNC:54521	ENSG00000232395	
116071	BATF2	11	11q13.1	protein-coding	MGC20410|SARI	HGNC:25163	ENSG00000168062	
727684	TMEM51-AS2	1	1p36.21	ncRNA	C1orf195	HGNC:32332	ENSG00000204464	
105377957	LINC02518	6	6q21	ncRNA		HGNC:53509	ENSG00000232316	
101929709	PARAIL	8	8q21.3	ncRNA	RIPK2-DT	HGNC:55545	ENSG00000251136	
101929700	LINC01794	2	2p22.1	ncRNA		HGNC:52584	ENSG00000233128	
101929701	LINC01584	15	15q25.3	ncRNA	TCONS_00024001	HGNC:51426	ENSG00000260477	
100996331	POTEB	15	15q11.2	protein-coding	A26B1|POTE15|POTE-15|CT104.5	HGNC:33734	ENSG00000233917	
101929704	TTC23L-AS1	5	5p13.2	ncRNA	LOC101929704	HGNC:55215	ENSG00000272323	
101929705	SCIRT	6	6p21.1	ncRNA	DATOC-1|AL109615.3	HGNC:55341	ENSG00000237686	
9698	PUM1	1	1p35.2	protein-coding	PUMH1|KIAA0099	HGNC:14957	ENSG00000134644	
9699	RIMS2	8	8q22.3	protein-coding	RAB3IP3|KIAA0751|RIM2|OBOE	HGNC:17283	ENSG00000176406	
9696	CROCC	1	1p36.13	protein-coding	rootletin|ROLT|CROCC1	HGNC:21299	ENSG00000058453	
9697	TRAM2	6	6p12.2	protein-coding	KIAA0057	HGNC:16855	ENSG00000065308	
9694	EMC2	8	8q23.1	protein-coding	KIAA0103|TTC35	HGNC:28963	ENSG00000104412	
9695	EDEM1	3	3p26.1	protein-coding	KIAA0212|EDEM	HGNC:18967	ENSG00000134109	
9692	PRORP	14	14q13.2	protein-coding	KIAA0391|MRPP3	HGNC:19958	ENSG00000100890	
9693	RAPGEF2	4	4q32.1	protein-coding	PDZGEF1|PDZ-GEF1|RA-GEF|DKFZP586O1422|KIAA0313	HGNC:16854	ENSG00000109756	
9690	UBE3C	7	7q36.3	protein-coding	KIAA0010|KIAA10	HGNC:16803	ENSG00000009335	
286058	LOC286058	8	8p21.2	protein-coding				
54602	NDFIP2	13	13q31.1	protein-coding	KIAA1165|N4wbp5a	HGNC:18537	ENSG00000102471	
106479147	RN7SKP117	5	5q23.2	pseudogene		HGNC:45841	ENSG00000222107	
54600	UGT1A9	2	2q37.1	other	HLUGP4|LUGP4|UGT1AI	HGNC:12541	ENSG00000241119	
54606	DDX56	7	7p13	protein-coding	NOH61	HGNC:18193	ENSG00000136271	
7202	TRI-AAT9-1	6	6p22.1	tRNA	TRI|TRNAI1|tRNA-Ile-AAT-9-1	HGNC:12300		
105377486	FHIP1A-DT	4	4q31.3	ncRNA	FAM160A1-DT|RP11-610P16.1	HGNC:53123	ENSG00000251611	
140290	TCP10L	21	21q22.11	protein-coding	PRED77	HGNC:11657	ENSG00000242220	
347422	TRMT1P1	X	Xq27.3	pseudogene	LOC347422	HGNC:55145	ENSG00000231093	
80333	KCNIP4	4	4p15.31-p15.2	protein-coding	CALP|KCHIP4|MGC44947	HGNC:30083	ENSG00000185774	
80332	ADAM33	20	20p13	protein-coding	C20orf153|DKFZp434K0521|dJ964F7.1	HGNC:15478	ENSG00000149451	
80331	DNAJC5	20	20q13.33	protein-coding	CLN4|FLJ00118|FLJ13070|DNAJC5A	HGNC:16235	ENSG00000101152	
106614088	MIR34AHG	1	1p36.22	ncRNA	lnc34a	HGNC:51913	ENSG00000228526	
80335	WDR82	3	3p21.2	protein-coding	TMEM113|PRO2730|MST107|MSTP107|PRO34047|WDR82A|SWD2	HGNC:28826	ENSG00000164091	
80339	PNPLA3	22	22q13.31	protein-coding	C22orf20|ADPN|dJ796I17.1|FLJ22012|adiponutrin|iPLA2epsilon	HGNC:18590	ENSG00000100344	
100129271	KPLCE	1	1q21.3	protein-coding	C1orf68|LEP7|XP32	HGNC:29468	ENSG00000198854	
100129272	TOMM20P4	X	Xq13.2	pseudogene		HGNC:50522	ENSG00000230311	
100129275	LOC100129275	3	3q13.33	protein-coding				
100129277	TPMTP3	X	Xp11.22	pseudogene		HGNC:44566	ENSG00000232562	
100129279	RPS27P14	5	5q13.2	pseudogene		HGNC:35923	ENSG00000244717	
100129278	TDRD15	2	2p24.1	protein-coding		HGNC:45037	ENSG00000218819	
644600	GEMIN8P2	16	16q21	pseudogene		HGNC:37977	ENSG00000260451	
644601	BIN2P2	5	5q13.3	pseudogene		HGNC:43661	ENSG00000248684	
644604	EEF1A1P12	2	2q12.2	pseudogene	EEF1AL10	HGNC:3195	ENSG00000214199	
326608	NPM1P20	14	14q32.31	pseudogene		HGNC:20140	ENSG00000259161	
57834	CYP4F11	19	19p13.12	protein-coding		HGNC:13265	ENSG00000171903	
57835	SLC4A5	2	2p13.1	protein-coding	NBC4	HGNC:18168	ENSG00000188687	
57830	KRTAP5-8	11	11q13.4	protein-coding	KRTAP5.8|UHSKerB|KRTAP5-2	HGNC:23603	ENSG00000241233	
6752	SSTR2	17	17q25.1	protein-coding		HGNC:11331	ENSG00000180616	
105374758	C2orf74-AS1	2	2p15	ncRNA	AC016747.2	HGNC:56377	ENSG00000271889	
654254	ZNF732	4	4p16.3	protein-coding	FLJ59067	HGNC:37138	ENSG00000186777	
200765	TIGD1	2	2q37.1	protein-coding	EEYORE	HGNC:14523	ENSG00000221944	
6750	SST	3	3q27.3	protein-coding	SMST|SST1	HGNC:11329	ENSG00000157005	
105371506	DHX33-DT	17	17p13.2	ncRNA		HGNC:52937	ENSG00000262099	
30851	TAX1BP3	17	17p13.2	protein-coding	TIP-1	HGNC:30684	ENSG00000213977	
30850	CDR2L	17	17q25.1	protein-coding	HUMPPA	HGNC:29999	ENSG00000109089	
6751	SSTR1	14	14q13	protein-coding		HGNC:11330	ENSG00000139874	
144699	FBXL14	12	12p13.33	protein-coding	MGC40195|Fbl14	HGNC:28624	ENSG00000171823	
6754	SSTR4	20	20p11.21	protein-coding		HGNC:11333	ENSG00000132671	
8780	RIOK3	18	18q11.2	protein-coding	SUDD	HGNC:11451	ENSG00000101782	
114915	EPB41L4A-AS1	5	5q22.1	ncRNA	C5orf26|NCRNA00219|TIGA1	HGNC:30749	ENSG00000224032	
100431168	MYL6P2	21	21q22.2	pseudogene		HGNC:23772	ENSG00000235808	
375704	ENHO	9	9p13.3	protein-coding	C9orf165|UNQ470	HGNC:24838	ENSG00000168913	
222826	FAM217A	6	6p25.2	protein-coding	C6orf146|MGC43581	HGNC:21362	ENSG00000145975	
642521	C1DP3	10	10q22.3	pseudogene	bA369J21.2	HGNC:31661	ENSG00000224760	
338099	PSME2P2	13	13q14.2	pseudogene		HGNC:30160	ENSG00000225131	
338098	PSME2P6	10	10p12.31	pseudogene		HGNC:30159	ENSG00000227462	
145873	MESP2	15	15q26.1	protein-coding	SCDO2|bHLHc6	HGNC:29659	ENSG00000188095	
338091	PSMD10P3	13	13q22.1	pseudogene		HGNC:30152	ENSG00000232041	
338097	PSME2P5	8	8p21.2	pseudogene		HGNC:30158	ENSG00000253208	
338096	PSME2P4	4	4p14	pseudogene		HGNC:30157	ENSG00000251332	
338095	PSME2P3	4	4q32.1	pseudogene		HGNC:30156	ENSG00000248988	
338094	FAM151A	1	1p32.3	protein-coding	C1orf179|MGC27169	HGNC:25032	ENSG00000162391	
641	BLM	15	15q26.1	protein-coding	BS|RECQL3|RECQ2	HGNC:1058	ENSG00000197299	
1536	CYBB	X	Xp21.1-p11.4	protein-coding	CGD|GP91-PHOX|NOX2|GP91PHOX|p91-PHOX	HGNC:2578	ENSG00000165168	
643	CXCR5	11	11q23.3	protein-coding	BLR1|MDR15|CD185	HGNC:1060	ENSG00000160683	
642	BLMH	17	17q11.2	protein-coding	BH	HGNC:1059	ENSG00000108578	
645	BLVRB	19	19q13.2	protein-coding	FLR|SDR43U1	HGNC:1063	ENSG00000090013	
1532	CYB5AP4	20	20p11.21	pseudogene	CYB5P4|bA189G24.1|Psgb-5-2	HGNC:2575	ENSG00000213882	
1531	CYB5AP3	14	14q32.12	pseudogene	CYB5P3|Psgb-5-1	HGNC:2574	ENSG00000258595	
646	BNC1	15	15q25.2	protein-coding	BNC|HsT19447|bn1|BSN1	HGNC:1081	ENSG00000169594	
649	BMP1	8	8p21.3	protein-coding	PCOLC|BMP-1	HGNC:1067	ENSG00000168487	
648	BMI1	10	10p12.2	protein-coding	PCGF4|RNF51	HGNC:1066	ENSG00000168283	
28496	IGHD4-4	14	14q32.33	other	IGHD44|DA4	HGNC:5505	ENSG00000233655	
28497	IGHD3-22	14	14q32.33	other	IGHD322	HGNC:5497	ENSG00000211911	
28490	IGHD5-18	14	14q32.33	other	IGHD518	HGNC:5509	ENSG00000211915	
23142	DCUN1D4	4	4q12	protein-coding	KIAA0276	HGNC:28998	ENSG00000109184	
1539	CYLC2	9	9q31.1	protein-coding		HGNC:2583	ENSG00000155833	
1538	CYLC1	X	Xq21.1	protein-coding		HGNC:2582	ENSG00000183035	
51807	TUBA8	22	22q11.21	protein-coding	TUBAL2	HGNC:12410	ENSG00000183785	
341965	VDAC3P1	14	14q32.2	pseudogene	VDAC3P	HGNC:20722	ENSG00000271198	
101928108	LY6L	8	8q24.3	protein-coding		HGNC:52284	ENSG00000261667	
109617014	SNORD74B	21	21q21.1	snoRNA		HGNC:52234	ENSG00000201025	
100128637	EEF1A1P26	7	7p21.2	pseudogene		HGNC:37899	ENSG00000233167	
109617016	SNORD3H	8	8q22.1	snoRNA		HGNC:52241	ENSG00000207215	
109617017	SNORD3K	2	2q31.1	snoRNA		HGNC:52244		
109617010	SNORA77B	22	22q11.21	snoRNA		HGNC:52221	ENSG00000264346	
109617011	SNORD28B	6	6q25.3	snoRNA		HGNC:52225	ENSG00000212295	
109617012	SNORD53B	2	2p23.2	snoRNA		HGNC:52229	ENSG00000265706	
109617013	SNORD63B	5	5q31.2	snoRNA		HGNC:52230	ENSG00000222937	
109617018	SNORD13H	16	16q22.1	snoRNA		HGNC:52247		
9315	NREP	5	5q22.1	protein-coding	C5orf13|P311|D4S114|PRO1873|PTZ17|SEZ17	HGNC:16834	ENSG00000134986	
100128639	HMGB1P48	1	1p34.1	pseudogene		HGNC:39281	ENSG00000234379	
10421	CD2BP2	16	16p11.2	protein-coding	LIN1|Snu40|PPP1R59|U5-52K	HGNC:1656	ENSG00000169217	
10426	TUBGCP3	13	13q34	protein-coding	GCP3|Spc98p|SPBC98	HGNC:18598	ENSG00000126216	
151295	SLC23A3	2	2q35	protein-coding	SVCT3|FLJ31168|Yspl1	HGNC:20601	ENSG00000213901	
53637	S1PR5	19	19p13.2	protein-coding	EDG8|Edg-8	HGNC:14299	ENSG00000180739	
91937	TIMD4	5	5q33.3	protein-coding	TIM4	HGNC:25132	ENSG00000145850	
3898	LAD1	1	1q32.1	protein-coding		HGNC:6472	ENSG00000159166	
3899	AFF3	2	2q11.2	protein-coding	LAF4|MLLT2-like	HGNC:6473	ENSG00000144218	
55159	RFWD3	16	16q23.1	protein-coding	FLJ10520|RNF201|FANCW	HGNC:25539	ENSG00000168411	
10424	PGRMC2	4	4q28.2	protein-coding	PMBP|DG6	HGNC:16089	ENSG00000164040	
101928100	KLRK1-AS1	12	12p13.2	ncRNA	LOC101928100|TP53LC04	HGNC:54868	ENSG00000245648	
730112	CIMIP2B	9	9p13.3	protein-coding	FAM166B	HGNC:34242	ENSG00000215187	
55154	MSTO1	1	1q22	protein-coding	FLJ10504|LST005|MST|misato	HGNC:29678	ENSG00000125459	
3890	KRT84	12	12q13.13	protein-coding	KRTHB4|Hb-4	HGNC:6461	ENSG00000161849	
55156	ARMC1	8	8q13.1	protein-coding	FLJ10511|Arcp	HGNC:17684	ENSG00000104442	
100873561	RNA5SP510	X	Xq21.33	pseudogene	RN5S510	HGNC:43410	ENSG00000201567	
55150	C19orf73	19	19q13.33	protein-coding	FLJ10490	HGNC:25534	ENSG00000221916	
79469	DLEU2L	1	1p31.3	ncRNA	BCMSUNL	HGNC:13225	ENSG00000116652	
3895	KTN1	14	14q22.1	protein-coding	KIAA0004|KNT	HGNC:6467	ENSG00000126777	
107075298	MTND6P33	16	16p13.13	pseudogene		HGNC:52175	ENSG00000262107	
107075299	MTATP6P21	7	7q11.22	pseudogene		HGNC:52177	ENSG00000226392	
107075292	MTCO2P31	6	6q25.2	pseudogene		HGNC:52160	ENSG00000217160	
107075293	MTCO3P46	1	1q42.3	pseudogene		HGNC:52165	ENSG00000235761	
107075290	MTCO2P25	7	7q11.22	pseudogene		HGNC:52154	ENSG00000230654	
107075291	MTCO2P27	19	19p13.2	pseudogene		HGNC:52156	ENSG00000230321	
107075296	MTND4LP31	4	4q13.1	pseudogene		HGNC:52171	ENSG00000248259	
107075297	MTND3P25	5	5q31.1	pseudogene		HGNC:52172	ENSG00000249192	
107075294	MTND3P20	6	6q25.2	pseudogene		HGNC:52166	ENSG00000220733	
145259	RPSAP4	14	14q32.13	pseudogene	LAMR1P4	HGNC:20018	ENSG00000239269	
145258	GSC	14	14q32.13	protein-coding	GSC1	HGNC:4612	ENSG00000133937	
51808	PHAX	5	5q23.2	protein-coding	RNUXA|FLJ13193	HGNC:10241	ENSG00000164902	
100498661	OSBPL9P4	12	12q14.3	pseudogene		HGNC:48734	ENSG00000256420	
51728	POLR3K	16	16p13.3	protein-coding	RPC11|C11	HGNC:14121	ENSG00000161980	
51729	WBP11	12	12p12.3	protein-coding	NPWBP|SIPP1|PPP1R165|BUG13	HGNC:16461	ENSG00000084463	
6985	TRGV11	7	7p14.1	other	TCRGV11|V4P	HGNC:12286	ENSG00000211693	
51720	UIMC1	5	5q35.2	protein-coding	RAP80	HGNC:30298	ENSG00000087206	
51726	DNAJB11	3	3q27.3	protein-coding	EDJ|HEDJ|ERdj3	HGNC:14889	ENSG00000090520	
51727	CMPK1	1	1p33	protein-coding	CMPK|UMP-CMPK	HGNC:18170	ENSG00000162368	
51725	FBXO40	3	3q13.33	protein-coding	KIAA1195|Fbx40	HGNC:29816	ENSG00000163833	
8431	NR0B2	1	1p36.11	protein-coding	SHP	HGNC:7961	ENSG00000131910	
100420957	TCERG1P1	X	Xq23	pseudogene		HGNC:55056	ENSG00000224314	
100420950	MRPL37P1	18	18q21.32	pseudogene	HsT4307	HGNC:31003	ENSG00000266946	
100420952	FGFR3P5	16	16p11.2	pseudogene		HGNC:37950	ENSG00000260984	
100420958	TM9SF5P	X	Xq26.3	pseudogene		HGNC:55623	ENSG00000234062	
283726	SAXO2	15	15q25.2	protein-coding	FAM154B|DKFZp666G057	HGNC:33727	ENSG00000188659	
107985053	SPNS2-AS1	17	17p13.2	ncRNA		HGNC:55787	ENSG00000229782	
6984	TRGV10	7	7p14.1	other	TCRGV10|V3P	HGNC:12285	ENSG00000211694	
8435	SOAT2	12	12q13.13	protein-coding		HGNC:11178	ENSG00000167780	
8434	RECK	9	9p13.3	protein-coding	ST15|hRECK	HGNC:11345	ENSG00000122707	
100873389	RNA5SP119	2	2q34	pseudogene	RN5S119	HGNC:42917	ENSG00000199585	
100873388	RNA5SP118	2	2q34	pseudogene	RN5S118	HGNC:42916	ENSG00000222317	
140753	RPL31P2	20	20q11.22	pseudogene	dJ553F4.5	HGNC:16575	ENSG00000230837	
140752	RPS27AP2	20	20p12.1	pseudogene	dJ531H16.4|LncRNApcsk2-2:1	HGNC:16572	ENSG00000232333	
140755	RPS2P1	20	20q11.22	pseudogene	dJ64K7.1	HGNC:16580	ENSG00000225246	
8437	RASAL1	12	12q24.13	protein-coding	RASAL	HGNC:9873	ENSG00000111344	
